arg-id,comment-id,argument
A180_4,180,温泉は少し塩気がある
A180_5,180,自動販売機にハイボールなどビール、サワー以外のアルコールも置いてほしい
A181_0,181,海の風景がとてもきれい
A181_1,181,崖の上の温泉宿で朝焼けがとても綺麗
A182_0,182,絶好の景色と鮮度抜群の夕食が魅力
A182_1,182,朝からオリジナルの海鮮丼が楽しめる
A182_2,182,従業員の心配りが素晴らしい
A182_3,182,価格に見合わないサービス
A182_4,182,岩手に用事がある時は大船渡温泉にしか泊まらない
A182_5,182,山側の部屋でも良いが、海側にも泊まりたい
A182_6,182,屋上やロビーからの景色が最高
A182_7,182,旬のお魚が出る夕食が楽しみ
A182_8,182,岩手県に行く人には絶対お勧めの旅館
A183_0,183,部屋はとても綺麗で快適
A183_1,183,海が一望できる部屋で眺望が最高
A183_2,183,露天からも海が見える
A183_3,183,スタッフの対応が丁寧
A184_0,184,五階海側の部屋に泊まり、朝陽が素晴らしい
A184_1,184,大浴場の露天風呂で海の絶景を楽しめた
A184_2,184,部屋の風呂は窓の位置が高く、湯船に入ると空しか見えないのが残念
A184_3,184,料理は海のもの満載で、家庭料理のようなボリューム満点
A185_0,185,リーズナブルな価格で非の打ち所がない宿
A185_1,185,料理、部屋、施設、接客がしっかりしている
A185_2,185,料理は素晴らしくボリュームがある
A185_3,185,お土産のワカメもおすすめ
A185_4,185,また行きたい宿
A186_0,186,日帰り温泉を利用
A186_1,186,眺望が太平洋を見渡せて最高
A187_0,187,大船渡宿泊割でお得に宿泊できた
A187_1,187,オーシャンビューを堪能し、日の出が綺麗に見えた
A187_2,187,夕食で新鮮な魚介類を堪能し、ホヤが美味しかった
A187_3,187,カジキマグロの煮付けがおかわり自由で美味しかった
A187_4,187,スタッフの対応が良かった
A187_5,187,友人や家族とまた泊まりに来たい
A188_0,188,料理が旨い
A188_1,188,カジキマグロの兜煮が看板メニューで御代わり自由
A188_2,188,食事中の接客が気がきいている
A188_3,188,炊飯器の上にアクリル版でコロナ対策をしている
A188_4,188,風呂は熱めとゆるめの内湯、露天がある
A188_5,188,天気が良ければ日の出を拝める
A188_6,188,日帰り入浴客とバッティングしないのでストレスなし
A189_0,189,部屋が清潔で清掃が行き届いている
A189_1,189,部屋の窓から湾が広がり、オープンな気持ちになれる
A189_2,189,今回は天気に恵まれず朝日が見られなかった
A189_3,189,次回は2食付きで泊まりたい
A190_0,190,館内はとても綺麗
A190_1,190,崖の上に建っているため眺望が最高
A190_2,190,夕食は海の幸尽くしで美味しい
A190_3,190,名物のカジキマグロの兜の煮付けが特に美味しかった
A191_0,191,海側ではない部屋でお得に泊まれた
A191_1,191,料理が美味しく、料金以上の価値を感じた
A191_2,191,部屋で食事をゆっくり楽しめた
A191_3,191,海の見えるお風呂と露天風呂があり、ゆっくりできた
A191_4,191,屋上からも海が見えて気持ちよかった
A191_5,191,コロナ対策がしっかりしている
A191_6,191,従業員の対応が良かった
A192_0,192,2名で宿泊したが、浴衣の帯が無かった
A192_1,192,フェイスタオルとバスタオルも無かった
A192_2,192,部屋の準備が不十分
A192_3,192,フロントの対応が不適切
A193_0,193,初めて綺麗な日の出を見て感動した
A193_1,193,屋上、ロビー、露天風呂からの日の出を楽しんだ
A193_2,193,温泉総選挙の絶景部門3位
A193_3,193,建物全体が綺麗で、ネットの写真以上
A193_4,193,ビジネスホテルの値段で高級温泉宿のサービス
A193_5,193,支配人のコメントが心温まる
A193_6,193,食事が美味しく、特にワカメが最高
A193_7,193,ワカメを自由に持ち帰れる
A194_0,194,2021/01/02に日帰り温泉を利用
A194_1,194,大人480円で高クオリティ
A194_2,194,内風呂は2種類あり、1つは無色で一般的な効能、もう1つは茶色のぬるめのゆず湯
A194_3,194,海が見える露天風呂があるが、雨の日は辛いかも
A194_4,194,洗い場とドライヤーが多く、満点
A194_5,194,お風呂上がりに寛げる畳2畳のスペースが6つ
A194_6,194,営業時間が11:00~14:30と短いのが残念
A194_7,194,サウナはない
A194_8,194,ベビーとオムツゴミ箱が設置されている
A195_0,195,10月に泊まった
A195_1,195,露天風呂から海が見渡せて広々とした解放感
A195_2,195,晩御飯のサンマ尽くしが素晴らしかった
A195_3,195,サンマ以外の料理も盛りだくさんで食べきれないほど
A195_4,195,社長が採ってくるわかめや魚のあらの煮つけが美味しい
A195_5,195,施設がきれいで、スタッフが親しみやすく感じが良い
A196_0,196,朝日が最高に良い
A196_1,196,屋上や風呂から楽しめる
A196_2,196,夕御飯は食べきれないくらいの海鮮
A196_3,196,アワビの踊り焼きが旨かった
A196_4,196,アワビ刺身がコリッコリでたまらない
A196_5,196,お風呂は広々として眺めも良い
A196_6,196,温度も丁度良く長風呂もOK
A196_7,196,リピート間違い無し
A197_0,197,大雪の中、仙台からやや遠いが訪れた
A197_1,197,5階から見下ろす大船渡湾の絶景が格別
A197_2,197,食事が食べきれないほどで美味しい
A198_0,198,三陸で有名ではないが好評価の宿
A198_1,198,良心的なお値段で最高の景観
A198_2,198,お料理もお風呂も大満足
A198_3,198,魚料理が好きな方にお勧め
A199_0,199,GoToトラベルで1泊利用
A199_1,199,生ものアレルギーに対応してくれた
A199_2,199,角部屋オーシャンビュー
A199_3,199,海鮮しゃぶしゃぶと舟盛り5種の量・質が最高
A199_4,199,カジキマグロの煮込み料理が美味しい
A199_5,199,生ものから牛肉に変更され、霜降りの柔らか牛を楽しめた
A199_6,199,帰りに根昆布のサービス品をいただいた
A199_7,199,また来たくなる宿
A200_0,200,全てにおいて大満足
A200_1,200,誕生日にケーキを用意してくれた
A200_2,200,特別室の眺望がとても良い
A200_3,200,朝夕は部屋食でゆっくり味わえた
A200_4,200,朝日が昇るときは感動的
A200_5,200,従業員の対応が最高
A201_0,201,日帰りで温泉を利用
A201_1,201,海を眺めながらの温泉が気持ちよく、日々の疲れが癒される
A201_2,201,温泉選挙で絶景部門2位
A201_3,201,また来たい
A202_0,202,チェックイン時にアレルギー確認がなかった
A202_1,202,料理は豪華で、夕食スタッフは好感が持てた
A202_2,202,館内はスリッパを履き、下駄箱には鍵がついている
A202_3,202,食事の時間がグループに分かれており、他のお客様と距離を保って食事を楽しめる
A202_4,202,海鮮三昧のお料理が美味しかった
A202_5,202,日の出の時間がエレベーター前のボードに書いてある
A202_6,202,お風呂や屋上から日の出を見るのがきれい
A202_7,202,駐車場に足湯がある
A203_0,203,特別泉質がすごいわけではない
A203_1,203,サービスが手厚いわけではない
A203_2,203,入り口を入った奥のロケーションに圧倒された
A204_0,204,部屋からのオーシャンビューは宿泊料金以上の価値がある
A204_1,204,夕飯は食べ切れない量の海鮮料理が出てくる
A204_2,204,接客がとても良い
A205_0,205,宿泊申し込み時のメールを印刷して持参すると受付がスムーズ
A205_1,205,スタッフの対応が分かりやすく、安心感を与えてくれる
A205_2,205,夕食の海鮮が美味しいが、コースが出てくるのが少し早い
A205_3,205,量が少し多いが、味が良い
A205_4,205,お風呂が綺麗で、深夜でも入れる大浴場や露天風呂がある
A205_5,205,建物と部屋が綺麗
A205_6,205,海側の部屋の眺めが良い
A205_7,205,スタッフの対応がとても良い
A205_8,205,全体的に満足できる宿泊施設
A206_0,206,ロビーと浴場からの大船渡港の眺めが素晴らしい
A206_1,206,食事の量と質に大満足
A206_2,206,一泊2食で13000円ほどのクオリティは中々無い
A206_3,206,シードルはボトルで4000円程でオススメ
A207_0,207,ビジネスマン用に一人で宿泊できる部屋がある
A207_1,207,山側であればリーズナブルな価格で利用できる
A207_2,207,山側でもフロントや屋上から三陸海岸が見える
A207_3,207,高級旅館のサービスはないが、ビジネスやちょっとした旅行に最適
A208_0,208,コロナの影響で朝食はバイキング形式ではなかった
A208_1,208,晩飯と朝食共にボリュームが多く満腹
A208_2,208,味付けが少し濃かった
A208_3,208,屋上に行けるので夜空を撮影できる
A208_4,208,日の出時間が書いてあり、朝早く起きて屋上に行くのも良い
A208_5,208,温泉の温度が丁度良い
A208_6,208,接客が良く不満はない
A209_0,209,従業員の心配りは良い
A209_1,209,ネット予約サイトで朝食が海鮮丼と記載されていたが、実際は和定食だった
A209_2,209,事前にわかっていたら泊まらなかった
A210_0,210,日帰り入浴で利用
A210_1,210,入浴料は480円で安い
A210_2,210,源泉100%を循環、加熱
A210_3,210,微かに塩素臭がする
A210_4,210,内湯や露天風呂からの絶景を楽しめる
A210_5,210,コロナ対策でアルコール消毒と検温を実施
A210_6,210,脱衣所のカゴは間隔を空けて配置
A211_0,211,景色が絶景
A211_1,211,料理のボリュームがあり満足
A211_2,211,朝日が見える時間に露天風呂を利用
A211_3,211,綺麗な朝日が見れた
A211_4,211,カモシカが遊びに来ていた
A212_0,212,入浴可能の温泉がある
A212_1,212,駐車場が広め
A212_2,212,館内脇にトイレがあり便利
A212_3,212,館内は綺麗
A212_4,212,日帰りの場合は券売機で入浴券購入のシステム
A212_5,212,コインランドリーコーナーがあり助かる
A212_6,212,シャワーの水圧が低い
A212_7,212,サウナと水風呂がない
A212_8,212,露天風呂から見る海が最高
A212_9,212,また三陸に来る機会があったら利用したい
A213_0,213,海の見える広い部屋で景色が良かった
A213_1,213,温泉は夜も朝も入れる
A213_2,213,露天風呂で景色を見ながらのんびりできる
A213_3,213,朝食の種類が多く良かった
A213_4,213,下駄箱の掃除がうるさく、気分が悪かった
A214_0,214,料理が美味しい
A214_1,214,館内は清潔感がある
A214_2,214,部屋からの眺めが良い
A214_3,214,日の出が見られる
A214_4,214,露天風呂から星空が見える
A215_0,215,窓から見える海の景観が和む
A215_1,215,料理へのこだわりを感じる
A215_2,215,カブト煮が絶品
A215_3,215,ワカメのしゃぶしゃぶが期間限定で提供されている
A215_4,215,フロントのスタッフの対応が素晴らしい
A215_5,215,絶対におすすめの温泉宿
A216_0,216,夕食の茎ワカメやワカメのしゃぶしゃぶ、もうかの星が絶品
A216_1,216,朝食も満足
A216_2,216,しょっぱい温泉で熱め・温め・露天の風呂がある
A216_3,216,大浴場は日帰り入浴ができ、土日祝は19時～20時まで混んでいるかも
A216_4,216,レンタサイクルの貸出があり、椿祭りへ行くのに良い
A217_0,217,2回目の宿泊
A217_1,217,館内は清潔感がある
A217_2,217,料理が贅沢で何回も行きたくなる
A217_3,217,コロナ対策がしっかりされている
A217_4,217,チェックイン時に2回目の利用を把握してくれて嬉しかった
A218_0,218,大浴場と美味しい朝食がある
A218_1,218,コインランドリーやお土産売場があって便利
A218_2,218,日の出がとても良かった
A218_3,218,次はプライベートで来たい
A219_0,219,日帰り温泉利用で料金430円
A219_1,219,シャンプー類あり
A219_2,219,ボリュームたっぷりのソフトクリームが250円
A219_3,219,温泉質はアルカリ、ナトリウム質
A219_4,219,広い室内で大船渡湾を一望できる
A219_5,219,露天風呂は小さいが頭寒足熱に最適
A219_6,219,コストパフォーマンスが最高
A219_7,219,キレイなロビーで大船渡湾を眺められる
A220_0,220,初めて日帰り温泉に行った
A220_1,220,露天風呂の景色が最高
A220_2,220,お風呂あがりのロビーの景色も素晴らしい
A220_3,220,回数券を買うか悩んだ
A220_4,220,また行ってのんびりしたい
A221_0,221,新築のアットホームな民宿
A221_1,221,畳の部屋でのんびりできる
A221_2,221,オーナーが漁師で食事が新鮮な海の幸
A221_3,221,朝食のバイキングが満足感いっぱい
A221_4,221,海の眺望が最高で太陽が眩しい
A221_5,221,また行きたい
A222_0,222,高台にあるホテルでオーシャンビューの温泉が最高
A222_1,222,フロントで日の出の時間を教えてくれる
A222_2,222,朝日を見ながらの露天風呂での朝風呂が最高
A223_0,223,絶景ランキング1位ということで予約
A223_1,223,絶景だった
A223_2,223,食事が食べきれないくらいのご馳走
A223_3,223,お風呂も良くて大満足
A223_4,223,夕ごはんが多すぎてもったいない
A224_0,224,初めての三陸を訪れた
A224_1,224,風呂は少し熱め
A224_2,224,夕食は魚中心で量が多かった
A224_3,224,朝食はバイキングで種類が多く満足
A224_4,224,露天風呂からの朝日が最高でオススメ
A225_0,225,日帰り温泉として利用
A225_1,225,料金が430円と安い
A225_2,225,塩素臭はなく良い湯
A225_3,225,内湯と洗い場が広い
A225_4,225,露天風呂からの眺めが最高
A225_5,225,フロントの接客が良い
A225_6,225,次回はここに泊まろうと思った
A226_0,226,風呂が最高
A226_1,226,露天風呂のロケーションが素敵
A226_2,226,漁師めしが最高
A227_0,227,最もコストパフォーマンスに優れている
A227_1,227,素泊まりで5000円しないプランでも最高
A227_2,227,スタッフの対応、部屋の設備、清潔感が良い
A227_3,227,温泉と綺麗な景色が楽しめる
A227_4,227,朝日を見ながら露天風呂に入れる
A227_5,227,車でないと行きづらい
A227_6,227,大船渡へ行く機会があれば是非行くべき
A228_0,228,秋刀魚の塩焼きとホヤが非常に美味しかった
A228_1,228,品数と量が多く、食べきれなかった
A228_2,228,また行きたい宿
A229_0,229,震災後に被災地を元気づけるために建てられた
A229_1,229,ハードはホテル、ソフトは民宿のDNAを引き継ぐユニークな宿泊施設
A229_2,229,料理は最高で、経営者が漁師
A229_3,229,マグロのカマ煮が名物で、コラーゲンがトロトロ
A229_4,229,日帰り入浴が390円で超破格
A229_5,229,オープンしたての綺麗な天然温泉
A229_6,229,温泉から大船渡湾を一望でき、露天風呂で満月と漁火を楽しめる
A230_0,230,絶景の宿としてテレビで放映された
A230_1,230,フロントが親切で質問にテキパキと対応
A230_2,230,パンフレットがシンプル過ぎて残念
A231_0,231,母の誕生日祝いで訪れた
A231_1,231,スタッフの対応が素晴らしかった
A231_2,231,次回は宿泊も兼ねて訪れたい
A232_0,232,店内は広く、休憩所やお土産を買うところがある
A232_1,232,洗濯機がある
A232_2,232,温泉から大船渡湾が一望できる
A232_3,232,サウナはない
A232_4,232,入銭料が安め
A233_0,233,景色、料理、お湯が良い
A233_1,233,家族でまた来たい
A233_2,233,台風直撃でも超豪華なお食事と温泉を楽しめた
A233_3,233,スタッフの対応が良く、過去一番の思い出になった
A234_0,234,初日の出を温泉に入りながら拝める
A234_1,234,温泉は若干塩気があり、湯船が2つ、片方はぬるめの30～35℃
A234_2,234,露天風呂がある
A234_3,234,宿泊部屋は布団を3人分敷くとぎっちり
A234_4,234,冷蔵庫に水が2本入っている
A234_5,234,大晦日に年越し蕎麦が振る舞われる
A234_6,234,元旦には餅つきが行われる
A234_7,234,夕飯は海の幸のしゃぶしゃぶコース
A234_8,234,ウェルカムドリンクは別料金
A234_9,234,朝食はバイキングで品揃えが豊富
A234_10,234,部屋の蛍光管が切れたが迅速に対応してもらえた
A235_0,235,ホテルは大船渡にあり、震災の被害を受けた場所
A235_1,235,震災の痕跡を見たいならこのホテルに滞在するのがおすすめ
A236_0,236,一泊朝食付きで利用
A236_1,236,お風呂や屋上から海が見えて開放感がある
A236_2,236,部屋が清潔で綺麗
A236_3,236,フロントの対応が丁寧
A236_4,236,朝食バイキングが種類豊富で楽しめた
A237_0,237,修学旅行で6月22日と23日に宿泊
A237_1,237,ご飯が美味しかった
A237_2,237,スタッフが優しく、最後まで旗や手を振ってくれた
A237_3,237,良い思い出になった
A238_0,238,料理が美味しい大型温泉旅館
A238_1,238,地元産の魚介類の料理が美味しい
A238_2,238,温泉は海が見える露天風呂と室内風呂がある
A238_3,238,海側の景色は津波対策の防波堤があり微妙
A238_4,238,窓の掃除が不十分
A238_5,238,山側や訳ありで料理にお金を回すのも有り
A238_6,238,頑張ってる東北を観光するのにオススメ
A239_0,239,五階の角部屋にアップグレードしてもらえた
A239_1,239,スタッフの教育が良く、気持ち良く過ごせる
A239_2,239,温泉には露天風呂と内風呂があり、洗い場も多い
A239_3,239,脱衣所が清掃されている
A239_4,239,客室の無線LANの電波がギリギリだが、パス設定が無いので使いやすい
A239_5,239,アメニティが充実している
A239_6,239,浴衣のサイズを自分で選べる
A239_7,239,食事のボリュームがあり、スタンダードなコースで満足
A240_0,240,建物が新しくて良かった
A240_1,240,接客が良かった
A240_2,240,部屋から海がよく見えて最高
A240_3,240,温泉も食事も良かった
A240_4,240,今度はゆっくり連泊したい
A241_0,241,リーズナブルな価格で綺麗な客室と美味しい料理
A241_1,241,朝のロビーから見える海の景色が素晴らしい
A241_2,241,またリピートしたくなる宿
A242_0,242,Ofunato Onsen is recommended for enjoying a hot spring and fresh seafood dishes
A242_1,242,Convenient location for visiting disaster areas like Rikuzentakata and Ofunato
A243_0,243,"一泊朝食付2連泊で17,490円（入湯税別）"
A243_1,243,朝食は手作り定食で全体的に薄味
A243_2,243,杏仁豆腐は濃厚で甘すぎず良い感じ
A243_3,243,温泉は冷鉱泉の加熱循環で塩素臭は気にならない程度
A243_4,243,部屋おまかせプランだと山側になる可能性がある
A243_5,243,ドライヤーは大浴場で使用可能
A243_6,243,夕飯はタクシーで大船渡市街地へ
A243_7,243,BRTの乗降場所が変更されていることを知らず、少し途方に暮れた
A243_8,243,楽天トラベルの館内設備にあるマッサージサービスは現在ない
A244_0,244,足湯だけ利用した
A244_1,244,次は宿泊したい
A245_0,245,日帰り入浴に来た
A245_1,245,お風呂は内湯2つと露天1つ
A245_2,245,お昼過ぎでほぼ貸し切りだった
A245_3,245,浴室も脱衣場も綺麗で気持ち良く入れた
A245_4,245,近いのでこれからは頻繁に来ようと思う
A246_0,246,47都道府県の旅館やホテルに泊まった中で非常に心地良く、コスパの良い宿泊
A246_1,246,スタッフの対応が快適で清潔
A246_2,246,温泉、広々としたロビーやお部屋が快適
A246_3,246,心からオススメの宿
A247_0,247,都会人は物足りなさを感じるかもしれない
A247_1,247,露天風呂から見た大船渡湾はやすらぎ
A247_2,247,朝焼けの景色が代え難い
A247_3,247,素敵な想いが残るホテル
A248_0,248,サウナ、水風呂、休憩スペースの設置を検討してほしい
A248_1,248,絶景とサウナブームで話題になる可能性がある
A249_0,249,晩ごはんの量が多いが美味しい
A249_1,249,部屋からの眺望が良く、朝日がきれいに見える
A249_2,249,大浴場の景色が良く最高
A249_3,249,また訪れたい宿
A250_0,250,日帰り温泉利用が可能で、18時まで430円とリーズナブル
A250_1,250,風呂は20人も入れば窮屈
A250_2,250,露天から湾を一望できる
A250_3,250,洗濯機がある
A250_4,250,休憩所でWiFiが利用でき、ごろ寝ができる
A251_0,251,部屋に布団が二つ折りで出してあったのは興ざめ
A251_1,251,食事がとても美味しかった
A251_2,251,風呂に入れる時間が朝8時半までで長い
A251_3,251,部屋から海が見れない場合は屋上に行くと良い
A251_4,251,屋上からの景色が素晴らしい
A252_0,252,養殖筏の浮かぶ入江が見渡せる高台にある新しいホテル
A252_1,252,温泉からの海の眺望が素晴らしい
A252_2,252,屋上から360度の風景を堪能できる
A252_3,252,素泊まりでも宿泊可能
A253_0,253,日帰り入浴は430円でシャンプーなどは備え付け
A253_1,253,風呂は綺麗で値段的にお得
A253_2,253,日帰り入浴の時間は11時から20時、祝日前は11時から15時
A253_3,253,泊まらないと露天風呂からの日の出は見れない
A254_0,254,震災後にオープンしたホテル
A254_1,254,スタッフの気配りが最高
A254_2,254,海側の部屋の眺めが最高
A254_3,254,朝日が良かった
A254_4,254,また行きたい
A255_0,255,二回目の訪問
A255_1,255,繁盛していて活気がある
A255_2,255,お風呂の塩素濃度が高すぎて体に臭いが残った
A256_0,256,海側の部屋を利用
A256_1,256,館内と部屋が綺麗で清潔感がある
A256_2,256,大きな窓からベランダに出られる
A256_3,256,雨模様で眺望は残念だったが、また来たいと思った
A256_4,256,夕食の量が多く、美味しさで完食してしまった
A256_5,256,露天風呂でウミネコの声を聞きながらリラックス
A256_6,256,また来たいと思う宿
A257_0,257,風呂から海が広く望めて非常に眺めが良い
A257_1,257,カジキの兜煮が目を引く
A257_2,257,早取りワカメのしゃぶしゃぶも美味しかった
A257_3,257,部屋の畳が小さめ
A258_0,258,朝日が美しい
A258_1,258,海鮮料理がとても美味しい
A258_2,258,料理の量が多く、残してしまった
A258_3,258,フードロスが多い点はマイナス
A259_0,259,二人部屋で家族が別れて泊まったので少し残念
A259_1,259,食事のサービスが抜群に良い
A259_2,259,食べきれないほどの海の幸が満載
A259_3,259,お客さんが多くても一人ひとりに行き届いたサービス
A259_4,259,また来たい
A260_0,260,三陸の海産物を楽しむために利用
A260_1,260,周りにコンビニや居酒屋が無く不安だったが、晩ごはんでその不安は解消
A260_2,260,美味しい海産物がたくさん出てきた
A260_3,260,お風呂や部屋からの海の眺めがとても良い
A260_4,260,今度は家族を連れて利用したい
A261_0,261,日帰り温泉で料金が安い
A261_1,261,浴槽が広く、内風呂はぬるま湯と二つある
A261_2,261,露天風呂の湯加減が良い
A261_3,261,風呂からの眺めが最高
A261_4,261,サウナがあれば尚良い
A262_0,262,日帰り利用で大人420円はありがたい
A262_1,262,鍵つきロッカーとドライヤーがある
A262_2,262,アメニティにめん棒があれば良かった
A262_3,262,サウナがないのが残念
A262_4,262,自販機にビールがなかった
A263_0,263,夕食は食べきれないほどの魚介料理
A263_1,263,野菜類が少ないのが残念
A263_2,263,眺めが良い
A263_3,263,大船渡や近郊観光の拠点や釣り観光に良い
A264_0,264,最高のひと時を過ごせた
A264_1,264,東向きの露天風呂からの朝日が格別
A264_2,264,ゆっくりと登る太陽と穏やかな波の音が最高
A265_0,265,眺めの素晴らしい温泉がある
A265_1,265,最寄り駅の下船渡駅まで送迎してくれる
A265_2,265,館内で好きな地酒を買えないのが残念
A266_0,266,日帰り温泉は時間で値段が違う: 11～18時は430円、18～20時は800円
A266_1,266,内湯2つ（1つはぬる湯）、露天1つ
A266_2,266,塩化物泉でしょっぱい
A266_3,266,男湯には化粧品がない
A266_4,266,露天は広くないが、大船渡の湾を一望できる
A266_5,266,東側なので夕日は見えないが、夜の星空と海が美しい
A266_6,266,イカ釣りの漁り火が見えることもある
A266_7,266,一泊二食で8000円～2万円前後
A266_8,266,キャッセンで飲み食いしてから泊まるのも良し、ここで豪華に舟盛を堪能するのも良し
A266_9,266,マグロのカマの煮付けはおすすめ
A267_0,267,サウナー、ジェット風呂、泡風呂がない
A267_1,267,日帰り入浴が大人430円とリーズナブル
A267_2,267,露天から見える景色は島国と海の絶景
A267_3,267,明朝には日の出が見れそう
A268_0,268,碁石海岸に近いホテル
A268_1,268,大船渡碁石海岸ICを降りてすぐ
A268_2,268,温泉は一般客が多く利用しているので、すいた頃に入り直すのがお勧め
A268_3,268,露天風呂から海が見える
A268_4,268,料理は海の幸の種類が多く満足できる
A268_5,268,朝のバイキングのメニューが豊富
A268_6,268,free Wi-Fiあり
A269_0,269,オーシャンビューの部屋を予約するのがおすすめ
A269_1,269,個室の内風呂からでも海が見える
A269_2,269,料理は魚尽くしで、マグロの兜焼き付き
A269_3,269,下船渡の駅から少し歩くので送迎依頼をおすすめ
A269_4,269,車で行く場合はインター降りたらすぐ
A270_0,270,刺身が美味しい
A270_1,270,マグロの兜焼は後半脂がキツくなるが美味しい
A270_2,270,お風呂から湾を広角に見下ろす眺望が良い
A270_3,270,ホテルの各サービスは普通
A271_0,271,入浴券を券売機で購入する方式
A271_1,271,料金は手頃
A271_2,271,露天風呂は海に面している
A271_3,271,うみねこの声を聞きながら露天でまったりできる
A271_4,271,風呂上がりにソフトクリームを食べながらゆっくりするのがオススメ
A272_0,272,露天風呂から海を眺められて良かった
A272_1,272,ラウンジからの海の眺めが最高
A272_2,272,風呂上がりのソフトクリームが格別
A273_0,273,駐車場の奥に海が見える無料の足湯がある
A273_1,273,タオルはホテルの受付で購入可能
A273_2,273,虫の季節にはたくさん虫が出る
A273_3,273,トイレがすぐそばにある
A273_4,273,構内は徐行が必要
A274_0,274,ご飯が最高
A274_1,274,露天風呂の眺めが良い
A274_2,274,スタッフが親切
A275_0,275,沿岸ならではの塩っぽい温泉
A275_1,275,館内とお風呂が綺麗で落ち着く
A275_2,275,浴槽は2つあり、あまり大きくない
A275_3,275,小さい風呂は低い温度で、最初は温くていいが段々寒くなる
A275_4,275,大きい風呂に入った後、小さい風呂に入ると寒い
A276_0,276,おすすめのお宿
A276_1,276,料理は実質本位で丁寧な味付け
A276_2,276,サービスが心地よい
A276_3,276,また近くに来たときには泊まりたい
A277_0,277,大船渡湾と太平洋が一望できる
A277_1,277,夏は漁り火がきれい
A277_2,277,太平洋から昇る初日の出を客室から見られる
A277_3,277,大浴場からの眺めが良い
A277_4,277,ロビーで催し物がある
A277_5,277,料理が新鮮で美味しい
A277_6,277,宿泊料金から考えるとコスパが高い
A278_0,278,海側の部屋から日の出が見られる
A278_1,278,海鮮が好きな人にオススメ
A278_2,278,舟盛りは食べきれないほどの量
A278_3,278,スタッフの感じが良い
A279_0,279,館内が清潔でロビーの配置がすっきりしている
A279_1,279,料理と温泉が素晴らしい
A279_2,279,部屋は狭いが問題なし
A279_3,279,料金が良心的
A279_4,279,家族7人で利用し、みんな喜んでいた
A280_0,280,部屋の外に広がる海に養殖のいかだが多数
A280_1,280,早朝の日の出とともに漁師がホタテの収穫をしている
A280_2,280,温泉の露天からの景色が満点
A280_3,280,去年は酒田の日本海、今年は大船渡の太平洋でいい経験
A280_4,280,朝日と夕日が素晴らしい
A281_0,281,GOTOトラベルで利用
A281_1,281,夕飯のマグロの頭が丸ごと煮込まれた料理がとても美味しかった
A281_2,281,サプライズでケーキや花束のプランを予約し、宿の対応が良かった
A281_3,281,彼女にバレないように筆談で対応してくれた
A282_0,282,素泊まり5000円プランは良心的
A282_1,282,部屋は料金相応の広さ
A282_2,282,館内全体に清潔感がある
A282_3,282,次回は食事付きプランで泊まりたい
A283_0,283,料理はすごくおいしい
A283_1,283,鮪の兜煮はおかわりできるが、脂がしつこい感あり
A283_2,283,ロビーの奥がガラス張りで、大船渡湾から太平洋に出入りする船が観れる
A283_3,283,部屋からも船が観れる
A283_4,283,風呂から朝日が上るのが観れる
A283_5,283,アメニティグッズは寂しいかも
A284_0,284,オーシャンビューが素晴らしい
A284_1,284,天気が悪くて日の出が見えなかったのが残念
A284_2,284,夕食は新鮮な素材で美味しかった
A284_3,284,ランドリー室の段差が危険
A285_0,285,眺望の良くない部屋でも朝日がとても綺麗
A285_1,285,料理、お風呂、スタッフの対応が全て良かった
A286_0,286,日帰り温泉でいつも利用している
A286_1,286,海が見える素敵な温泉
A287_0,287,1階ホールからのオーシャンビューが最高
A287_1,287,食事はまずまず良かった
A287_2,287,部屋は和室だがビジネスホテルより狭い
A287_3,287,喫煙所は外と屋上の階段室にあるが換気扇がない
A288_0,288,夕食は魚介好きには嬉しいボリュームと質
A288_1,288,個人的に魚介が得意でないので評価低め
A288_2,288,お風呂は若干熱めだが良い
A289_0,289,ソフトクリームが大好き
A289_1,289,お風呂は少ししょっぱい
A289_2,289,夜しか入ったことがないので景色を楽しんだことがない
A289_3,289,朝風呂したら気持ち良さそう
A290_0,290,施設が新しく清潔感がある
A290_1,290,スタッフが親切で気持ちよく過ごせた
A290_2,290,ご飯がとても美味しかった
A290_3,290,普段食べられない海鮮を楽しめた
A290_4,290,夕食を食べきれなかったのが心残り
A291_0,291,新鮮な魚介類が堪能できた
A291_1,291,海側の部屋でも防潮堤のため眺望が期待ほどではなかった
A291_2,291,温泉は日帰り客が多く、気持ちの良い状態ではない
A292_0,292,きれいで温泉が気持ちいい
A292_1,292,料金は美味しいし、量も多い
A292_2,292,カジキマグロの兜煮が名物料理
A292_3,292,日の出がきれい
A293_0,293,市街地から近く、行きやすい温泉
A293_1,293,大浴場と露天風呂からの眺めが最高
A293_2,293,日帰り入浴は430円
A293_3,293,露天風呂で鹿が目の前を歩いていった
A294_0,294,日帰り入浴を利用
A294_1,294,温泉総選挙の絶景部門第3位
A294_2,294,日帰りは11:00から14:30まで
A294_3,294,熱めで気持ちよい
A294_4,294,露天風呂は海水っぽい香り
A295_0,295,景色は最高のはずだが、海霧と曇り空で残念だった
A295_1,295,最上階の角部屋を予約したが、隣の部屋の赤ちゃんの鳴き声が気になった
A296_0,296,布団二組敷いていっぱいの部屋
A296_1,296,ビジネスホテルと割り切るならあり
A296_2,296,朝食は配膳で、飲み物はセルフサービス
